"id","impact","description","help","helpUrl","html","target"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Learning Toys"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_1x_STEM_toys_or_learning_toys._SY116_CB558654384_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_2x_STEM_toys_or_learning_toys._SY232_CB558654384_.jpg"">","img[alt=""Learning Toys""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Action Figures"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_1x_Action_figure._SY116_CB558654384_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_2x_Action_figure._SY232_CB558654384_.jpg"">","img[alt=""Action Figures""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Pretend Play Toys"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_1x_Pretend_Play_Toys._SY116_CB558654384_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_2x_Pretend_Play_Toys._SY232_CB558654384_.jpg"">","img[alt=""Pretend Play Toys""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""PC gaming"" src=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_NW_GamingWeek_PC_v2_1x._SY116_CB558844445_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_NW_GamingWeek_PC_v2_2x._SY232_CB558844445_.jpg"">","img[alt=""PC gaming""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Xbox"" src=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_NE_GamingWeek_Xbox_v2_1x._SY116_CB558844445_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_NE_GamingWeek_Xbox_v2_2x._SY232_CB558844445_.jpg"">","img[alt=""Xbox""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""PlayStation"" src=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_SW_GamingWeek_Sony_v2_1x._SY116_CB558844445_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_SW_GamingWeek_Sony_v2_2x._SY232_CB558844445_.jpg"">","img[alt=""PlayStation""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Nintendo Switch"" src=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_SE_GamingWeek_Nintendo_v2_1x._SY116_CB558844445_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/CE/GamingWeek24/Homepage/DQC/CE24_SUM_GW_DQC_SE_GamingWeek_Nintendo_v2_2x._SY232_CB558844445_.jpg"">","img[alt=""Nintendo Switch""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Candles"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/GWRefresh/MobileBTF/QC6/2024_QuadCard_Candles_186x116._SY116_CB557718780_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/GWRefresh/MobileBTF/QC6/2024_QuadCard_Candles_372x232._SY232_CB557718780_.jpg"">","img[alt=""Candles""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Stylish pillows"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/GWRefresh/MobileBTF/QC6/2024_QuadCard_Pillows_186x116._SY116_CB557731121_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/GWRefresh/MobileBTF/QC6/2024_QuadCard_Pillows_372x232._SY232_CB557731121_.jpg"">","img[alt=""Stylish pillows""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Indoor gardening"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/GWRefresh/MobileBTF/QC6/2024_QuadCard_IndoorGardening_186x116._SY116_CB557731121_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/GWRefresh/MobileBTF/QC6/2024_QuadCard_IndoorGardening_372x232._SY232_CB557731121_.jpg"">","img[alt=""Indoor gardening""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Makeup"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_1x_Make-up._SY116_CB558654384_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_2x_Make-up._SY232_CB558654384_.jpg"">","img[alt=""Makeup""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Brushes"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_1x_Brushes._SY116_CB558654384_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_2x_Brushes._SY232_CB558654384_.jpg"">","img[alt=""Brushes""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Sponges"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_1x_Sponges._SY116_CB558654384_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_2x_Sponges._SY232_CB558654384_.jpg"">","img[alt=""Sponges""]"
"image-redundant-alt","minor","Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.9/image-redundant-alt?application=axeAPI","<img alt=""Mirrors"" src=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_1x_Mirrors._SY116_CB558654384_.jpg"" class=""_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA"" data-a-hires=""https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2024/DskBTFQuadCards/Fuji_BTF_Quad_Cards_2x_Mirrors._SY232_CB558654384_.jpg"">","img[alt=""Mirrors""]"
"label-title-only","serious","Ensures that every form element has a visible label and is not solely labeled using hidden labels, or the title or aria-describedby attributes","Form elements should have a visible label","https://dequeuniversity.com/rules/axe/4.9/label-title-only?application=axeAPI","<select aria-describedby=""searchDropdownDescription"" class=""nav-search-dropdown searchSelect nav-progressive-attrubute nav-progressive-search-dropdown"" data-nav-digest=""k+fyIAyB82R9jVEmroQ0OWwSW3A="" data-nav-selected=""0"" id=""searchDropdownBox"" name=""url"" style=""display: block;"" tabindex=""0"" title=""Search in"">","#searchDropdownBox"
"link-in-text-block","serious","Ensure links are distinguished from surrounding text in a way that does not rely on color","Links must be distinguishable without relying on color","https://dequeuniversity.com/rules/axe/4.9/link-in-text-block?application=axeAPI","<a href=""https://www.amazon.com/ap/register?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.com%2F%3F_encoding%3DUTF8%26ref_%3Dnav_custrec_newcust&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=usflex&amp;openid.mode=checkid_setup&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0"" class=""nav-a"">",".nav-signin-tooltip-footer > .nav-a"
"page-has-heading-one","moderate","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.9/page-has-heading-one?application=axeAPI","<html lang=""en-us"" class="" a-js a-audio a-video a-canvas a-svg a-drag-drop a-geolocation a-history a-webworker a-autofocus a-input-placeholder a-textarea-placeholder a-local-storage a-gradients a-transform3d a-touch-scrolling a-text-shadow a-text-stroke a-box-shadow a-border-radius a-border-image a-opacity a-transform a-transition null"" data-19ax5a9jf=""dingo"" data-aui-build-date=""3.24.4-2024-05-31"" data-useragent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0.0.0 Safari/537.36"" data-platform=""Win32"">","html"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<a id=""skiplink"" tabindex=""0"" class=""skip-link"">Skip to main content</a>","#skiplink"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<a href=""javascript:void(0)"" id=""navBackToTop"" aria-label=""Back to top"">
  <div class=""navFooterBackToTop"">
  <span class=""navFooterBackToTopText"">
    Back to top
  </span>
  </div>
</a>","#navBackToTop"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""navFooterLinkCol navAccessibility"">",".navFooterLinkCol.navAccessibility:nth-child(1)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""navFooterColHead"" role=""heading"" aria-level=""6"">Make Money with Us</div>",".navFooterLinkCol.navAccessibility:nth-child(3) > .navFooterColHead[role=""heading""][aria-level=""6""]"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<li class=""nav_first"">
              <a href=""https://services.amazon.com/sell.html?ld=AZFSSOA&amp;ref_=footer_soa"" class=""nav_a"">Sell products on Amazon</a>
            </li>",".navFooterLinkCol.navAccessibility:nth-child(3) > ul > .nav_first"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<li>
              <a href=""https://services.amazon.com/amazon-business.html?ld=usb2bunifooter&amp;ref_=footer_b2b"" class=""nav_a"">Sell on Amazon Business</a>
            </li>",".navFooterLinkCol.navAccessibility:nth-child(3) > ul > li:nth-child(2)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<li>
              <a href=""https://developer.amazon.com"" class=""nav_a"">Sell apps on Amazon</a>
            </li>",".navFooterLinkCol.navAccessibility:nth-child(3) > ul > li:nth-child(3)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<li>
              <a href=""https://affiliate-program.amazon.com/"" class=""nav_a"">Become an Affiliate</a>
            </li>",".navFooterLinkCol.navAccessibility:nth-child(3) > ul > li:nth-child(4)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<li>
              <a href=""https://advertising.amazon.com/?ref=ext_amzn_ftr"" class=""nav_a"">Advertise Your Products</a>
            </li>",".navFooterLinkCol.navAccessibility:nth-child(3) > ul > li:nth-child(5)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<li>
              <a href=""/gp/seller-account/mm-summary-page.html?ld=AZFooterSelfPublish&amp;topic=200260520&amp;ref_=footer_publishing"" class=""nav_a"">Self-Publish with Us</a>
            </li>",".navFooterLinkCol.navAccessibility:nth-child(3) > ul > li:nth-child(6)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<li>
              <a href=""https://go.thehub-amazon.com/amazon-hub-locker"" class=""nav_a"">Host an Amazon Hub</a>
            </li>",".navFooterLinkCol.navAccessibility:nth-child(3) > ul > li:nth-child(7)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<a href=""/b/?node=18190131011&amp;ld=AZUSSOA-seemore&amp;ref_=footer_seemore"" class=""nav_a"">See More Make Money with Us</a>",".nav_a_carat.nav_last > .nav_a"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""navFooterLinkCol navAccessibility"">",".navFooterLinkCol.navAccessibility:nth-child(5)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""navFooterLinkCol navAccessibility"">",".navFooterLinkCol.navAccessibility:nth-child(7)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<span>
      <div class=""navFooterLine navFooterLogoLine"">
        <a aria-label=""Amazon US Home"" href=""/?ref_=footer_logo"">
        <div class=""nav-logo-base nav-sprite""></div>
        </a>
      </div>
</span>",".navFooterPadItemLine.navFooterLinkLine.navFooterLine:nth-child(4) > span:nth-child(1)"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<a href=""/customer-preferences/edit?ie=UTF8&amp;preferencesReturnUrl=%2F&amp;ref_=footer_lang"" aria-label=""Choose a language for shopping."" class=""icp-button"" id=""icp-touch-link-language"">","#icp-touch-link-language"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<a href=""/customer-preferences/edit?ie=UTF8&amp;ref_=footer_cop&amp;preferencesReturnUrl=%2F"" class=""icp-button"" id=""icp-touch-link-cop"">
  <span class=""icp-currency-symbol"">$</span><span class=""icp-color-base"">USD - U.S. Dollar</span>
</a>","#icp-touch-link-cop"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<a href=""/customer-preferences/country?ie=UTF8&amp;preferencesReturnUrl=%2F&amp;ref_=footer_icp_cp"" aria-label=""Choose a country/region for shopping."" class=""icp-button"" id=""icp-touch-link-country"">","#icp-touch-link-country"
"region","moderate","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.9/region?application=axeAPI","<div class=""navFooterLine navFooterLinkLine navFooterPadItemLine navFooterCopyright"">",".navFooterCopyright"
